id,origen,fuente,no_enviar_email,no_llamar,compra,visitas_total,tiempo_en_site_total,paginas_vistas_visita,ult_actividad,ambito,ocupacion,conociste_google,conociste_revista,conociste_periodico,conociste_youtube,conociste_facebook,conociste_referencias,score_actividad,score_perfil,descarga_lm
634799,Landing Page Submission,Direct Traffic,No,No,0,8.0,305,4.0,Email Opened,Human Resource Management,,No,No,No,No,No,No,14.0,18.0,Yes
634783,Landing Page Submission,Direct Traffic,No,No,0,1.0,111,1.0,Converted to Lead,,,No,No,No,No,No,No,14.0,17.0,No
634782,Landing Page Submission,Organic Search,No,No,1,3.0,597,3.0,SMS Sent,Media and Advertising,Working Professional,No,No,No,No,No,No,15.0,19.0,Yes
634779,Landing Page Submission,Direct Traffic,No,No,0,7.0,298,2.33,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
634763,Landing Page Submission,Organic Search,No,No,0,2.0,860,2.0,Email Link Clicked,E-COMMERCE,Unemployed,No,No,No,No,No,No,12.0,15.0,No
634758,API,Google,No,No,0,2.0,889,2.0,Email Opened,,,No,No,No,No,No,No,13.0,15.0,No
634728,Landing Page Submission,Direct Traffic,No,No,1,4.0,1357,2.0,SMS Sent,E-COMMERCE,Unemployed,No,No,No,No,No,No,16.0,15.0,Yes
634700,Landing Page Submission,Google,No,No,0,6.0,183,1.5,Email Opened,Operations Management,,No,No,No,No,No,No,13.0,18.0,Yes
634699,Landing Page Submission,google,Yes,No,0,4.0,288,4.0,SMS Sent,Select,,No,No,No,No,No,No,14.0,14.0,No
634691,Landing Page Submission,Direct Traffic,No,No,1,2.0,882,2.0,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
634690,Landing Page Submission,Google,No,No,1,5.0,841,2.5,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,15.0,18.0,No
634685,API,Google,No,No,0,6.0,247,6.0,Email Opened,,,No,No,No,No,No,No,14.0,15.0,No
634669,Lead Add Form,Reference,Yes,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,15.0,17.0,No
634664,Landing Page Submission,Organic Search,No,No,1,9.0,869,4.5,SMS Sent,Human Resource Management,,No,No,No,No,No,No,15.0,16.0,Yes
634647,Lead Add Form,Reference,No,No,1,2.0,1194,2.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,14.0,19.0,No
634642,Landing Page Submission,Organic Search,No,No,0,4.0,246,4.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,14.0,16.0,Yes
634632,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Select,Working Professional,No,No,No,No,No,No,14.0,17.0,No
634631,Landing Page Submission,Direct Traffic,No,No,0,2.0,258,2.0,Email Opened,"Banking, Investment And Insurance",,No,No,No,No,No,No,14.0,16.0,Yes
634627,Landing Page Submission,Organic Search,No,No,1,3.0,140,3.0,SMS Sent,International Business,Working Professional,No,No,No,No,No,No,15.0,19.0,Yes
634607,Landing Page Submission,Google,No,No,0,2.0,399,2.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,14.0,17.0,No
634595,Landing Page Submission,Organic Search,No,No,0,4.0,1255,4.0,SMS Sent,Travel and Tourism,Unemployed,No,No,No,No,No,No,13.0,16.0,Yes
634594,Landing Page Submission,Google,No,No,0,5.0,0,2.5,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,14.0,20.0,No
634560,Landing Page Submission,Organic Search,No,No,0,6.0,1565,6.0,Form Submitted on Website,Human Resource Management,,No,No,No,No,No,No,12.0,18.0,Yes
634536,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,162,1.0,Email Bounced,IT Projects Management,Unemployed,No,No,No,No,No,No,15.0,14.0,Yes
634484,Landing Page Submission,Direct Traffic,No,No,0,2.0,1680,2.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,13.0,18.0,Yes
634474,Landing Page Submission,Google,No,No,0,4.0,278,4.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
634422,Landing Page Submission,Google,No,No,0,4.0,602,2.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,13.0,18.0,No
634356,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,16.0,15.0,No
634320,Landing Page Submission,Direct Traffic,No,No,1,2.0,1138,2.0,SMS Sent,Supply Chain Management,Working Professional,No,No,No,No,No,No,14.0,18.0,Yes
634314,Landing Page Submission,Direct Traffic,No,No,1,2.0,1638,2.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,14.0,17.0,Yes
634310,API,Direct Traffic,No,No,0,17.0,250,4.25,Form Submitted on Website,Human Resource Management,,No,No,No,No,No,No,15.0,16.0,Yes
634306,Landing Page Submission,Direct Traffic,No,No,0,6.0,299,2.0,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,14.0,20.0,No
634263,Landing Page Submission,Google,No,No,0,5.0,70,5.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
634254,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
634244,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,15.0,19.0,No
634228,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
634222,API,Google,No,No,0,2.0,397,1.0,Email Opened,,,No,No,No,No,No,No,,,No
634167,API,Chat,No,No,0,0.0,0,0.0,Email Link Clicked,,,No,No,No,No,No,No,15.0,15.0,No
634153,API,Google,No,No,1,2.0,673,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
634127,Landing Page Submission,Organic Search,No,No,0,7.0,260,7.0,Chat Conversation,Rural and Agribusiness,Unemployed,No,No,No,No,No,No,15.0,13.0,Yes
634125,API,Google,No,No,1,2.0,103,1.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,16.0,15.0,No
634102,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Marketing Management,Working Professional,No,No,No,No,No,No,,,No
634094,API,Google,No,No,1,4.0,659,4.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
634092,Landing Page Submission,Direct Traffic,No,No,1,9.0,1150,4.5,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,15.0,16.0,No
634084,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
634083,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,12.0,15.0,No
634082,Landing Page Submission,Google,No,No,0,3.0,26,3.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,10.0,18.0,No
634078,Landing Page Submission,Google,Yes,No,0,2.0,33,2.0,Unsubscribed,Business Administration,,No,No,No,No,No,No,14.0,18.0,No
634057,Landing Page Submission,Organic Search,No,No,1,3.0,1394,3.0,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,Yes
634053,API,Google,No,No,1,2.0,1494,1.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
634047,Lead Add Form,Reference,No,No,1,,1721,,,Operations Management,Working Professional,No,No,No,No,No,No,,,No
634040,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Business Administration,Working Professional,No,No,No,No,No,No,,,No
634036,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Marketing Management,Working Professional,No,No,No,No,No,No,,,No
634029,Lead Add Form,Reference,No,No,1,,28,,Had a Phone Conversation,Business Administration,Working Professional,No,No,No,No,No,No,14.0,19.0,No
634027,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Finance Management,Working Professional,No,No,No,No,No,No,,,No
634019,API,Google,No,No,0,1.0,205,1.0,Converted to Lead,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
634018,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
634015,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Marketing Management,Working Professional,No,No,No,No,No,No,,,No
633998,Landing Page Submission,Organic Search,No,No,0,8.0,61,4.0,Email Opened,Marketing Management,,No,No,No,No,No,No,14.0,17.0,Yes
633996,Landing Page Submission,Organic Search,No,No,1,8.0,898,4.0,SMS Sent,Travel and Tourism,Unemployed,No,No,No,No,No,No,15.0,16.0,Yes
633990,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
633971,API,Chat,No,No,0,0.0,0,0.0,Email Link Clicked,,,No,No,No,No,No,No,,,No
633965,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Finance Management,Working Professional,No,No,No,No,No,No,,,No
633962,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Operations Management,Working Professional,No,No,No,No,No,No,,,No
633959,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Finance Management,Working Professional,No,No,No,No,No,No,,,No
633956,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Finance Management,Working Professional,No,No,No,No,No,No,,,No
633945,Lead Add Form,,No,No,1,0.0,0,0.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
633941,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Operations Management,Working Professional,No,No,No,No,No,No,,,No
633928,Landing Page Submission,Google,No,No,0,3.0,686,3.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,13.0,18.0,No
633922,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Finance Management,Working Professional,No,No,No,No,No,No,,,No
633921,Landing Page Submission,Organic Search,No,No,0,3.0,1589,3.0,Converted to Lead,Travel and Tourism,Unemployed,No,No,No,No,No,No,13.0,16.0,Yes
633914,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Human Resource Management,Working Professional,No,No,No,No,No,No,,,No
633912,Landing Page Submission,Google,No,No,1,4.0,1847,2.0,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
633903,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Business Administration,Working Professional,No,No,No,No,No,No,,,No
633882,Landing Page Submission,Google,No,No,1,5.0,23,5.0,Email Opened,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,16.0,19.0,No
633876,Landing Page Submission,Organic Search,No,No,0,7.0,945,3.5,Email Opened,Hospitality Management,Unemployed,No,No,No,No,No,No,14.0,13.0,Yes
633871,Landing Page Submission,Google,No,No,1,6.0,1806,3.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
633863,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
633862,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
633844,Landing Page Submission,Google,No,No,1,5.0,479,2.5,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,15.0,16.0,No
633842,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
633828,Landing Page Submission,Google,No,No,0,3.0,124,1.5,Email Opened,Finance Management,,No,No,No,No,No,No,14.0,17.0,No
633825,Landing Page Submission,Direct Traffic,Yes,No,0,4.0,42,4.0,Unsubscribed,IT Projects Management,Unemployed,No,No,No,No,No,No,8.0,13.0,Yes
633810,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
633800,Landing Page Submission,Direct Traffic,No,No,0,2.0,73,2.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,13.0,16.0,Yes
633778,Landing Page Submission,Google,No,No,1,8.0,68,4.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,No
633777,Landing Page Submission,Google,No,No,0,3.0,1314,3.0,Page Visited on Website,Operations Management,Unemployed,No,No,No,No,No,No,,,No
633775,API,Google,No,No,1,2.0,1494,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
633770,Landing Page Submission,Organic Search,No,No,0,5.0,186,5.0,SMS Sent,Marketing Management,,No,No,No,No,No,No,,,Yes
633759,API,Chat,Yes,No,0,0.0,0,0.0,Email Bounced,,,No,No,No,No,No,No,15.0,15.0,No
633746,Landing Page Submission,Organic Search,No,No,1,3.0,438,3.0,SMS Sent,Supply Chain Management,,No,No,No,No,No,No,,,Yes
633744,Landing Page Submission,Google,No,No,1,4.0,1412,4.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,No
633731,API,Google,No,No,0,2.0,940,1.0,SMS Sent,,,No,No,No,No,No,No,14.0,15.0,No
633715,Landing Page Submission,Google,No,No,0,3.0,510,3.0,Page Visited on Website,Human Resource Management,,No,No,No,No,No,No,,,No
633680,API,Google,No,No,1,3.0,252,3.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
633673,Landing Page Submission,Direct Traffic,No,No,1,2.0,1849,2.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,,,Yes
633630,Landing Page Submission,Organic Search,No,No,0,6.0,136,6.0,Page Visited on Website,Media and Advertising,Unemployed,No,No,No,No,No,No,,,Yes
633621,Landing Page Submission,Google,No,No,0,5.0,1669,5.0,Email Opened,Human Resource Management,,No,No,No,No,No,No,,,No
633595,Landing Page Submission,Google,No,No,1,5.0,301,5.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,No
633562,Landing Page Submission,Direct Traffic,No,No,0,2.0,504,2.0,Email Opened,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,Yes
633548,Landing Page Submission,Google,No,No,1,2.0,761,2.0,SMS Sent,Operations Management,Working Professional,No,No,No,No,No,No,,,No
633531,Landing Page Submission,Google,No,No,1,6.0,332,6.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,No
633515,Landing Page Submission,Direct Traffic,No,No,1,3.0,765,3.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,,,Yes
633476,Landing Page Submission,Google,No,No,1,8.0,1641,4.0,Page Visited on Website,Hospitality Management,Working Professional,No,No,No,No,No,No,,,No
633455,Landing Page Submission,Google,No,No,1,4.0,1276,4.0,SMS Sent,Finance Management,Student,No,No,No,No,No,No,,,No
633453,Landing Page Submission,Direct Traffic,No,No,0,2.0,257,2.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
633443,API,Google,No,No,0,1.0,36,1.0,Converted to Lead,Select,Unemployed,No,No,No,No,No,No,,,No
633440,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
633392,API,Google,No,No,0,2.0,2,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
633380,Landing Page Submission,Organic Search,No,No,0,4.0,582,2.0,Email Opened,Finance Management,,No,No,No,No,No,No,14.0,18.0,Yes
633375,API,Google,No,No,0,8.0,518,2.67,Page Visited on Website,,,No,No,No,No,No,No,,,No
633361,Landing Page Submission,Organic Search,No,No,0,3.0,1003,3.0,Email Opened,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,No
633358,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
633341,Landing Page Submission,Google,No,No,0,2.0,1007,2.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
633335,API,Google,No,No,1,2.0,1392,1.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,15.0,15.0,No
633316,Landing Page Submission,Direct Traffic,No,No,0,3.0,54,3.0,SMS Sent,E-Business,Unemployed,No,No,No,No,No,No,,,Yes
633307,Landing Page Submission,Google,No,No,1,2.0,1349,2.0,SMS Sent,Media and Advertising,Unemployed,No,No,No,No,No,No,,,No
633260,Landing Page Submission,Google,No,No,0,3.0,159,3.0,Email Opened,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,No
633239,API,Google,No,No,1,2.0,1001,1.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
633182,Landing Page Submission,Google,No,No,0,3.0,57,1.5,Email Opened,Finance Management,,No,No,No,No,No,No,,,No
633177,Landing Page Submission,Direct Traffic,No,No,0,2.0,349,2.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,,,Yes
633175,API,Google,Yes,No,0,2.0,139,1.0,Email Bounced,Select,Unemployed,No,No,No,No,No,No,,,No
633173,API,Chat,No,No,0,0.0,0,0.0,Email Link Clicked,Select,Unemployed,No,No,No,No,No,No,,,No
633166,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
633154,API,Chat,No,No,1,4.0,936,4.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
633143,Landing Page Submission,Direct Traffic,No,No,0,2.0,555,2.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,,,No
633140,API,Google,No,No,1,2.0,1241,1.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
633132,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
633126,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Human Resource Management,Working Professional,No,No,No,No,No,No,15.0,19.0,No
633122,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Marketing Management,Working Professional,No,No,No,No,No,No,,,No
633116,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Business Administration,Working Professional,No,No,No,No,No,No,,,No
633114,Landing Page Submission,Google,No,No,0,3.0,393,3.0,Chat Conversation,Finance Management,Unemployed,No,No,No,No,No,No,,,No
633112,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
633105,API,Chat,No,No,1,0.0,0,0.0,Chat Conversation,E-COMMERCE,Unemployed,No,No,No,No,No,No,,,No
633061,Landing Page Submission,Direct Traffic,No,No,0,3.0,73,3.0,Email Opened,E-COMMERCE,Unemployed,No,No,No,No,No,No,,,Yes
633027,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Human Resource Management,Student,No,No,No,No,No,No,15.0,18.0,No
633014,Landing Page Submission,Direct Traffic,No,No,0,3.0,279,3.0,Page Visited on Website,Business Administration,,No,No,No,No,No,No,,,Yes
633013,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
633009,API,Google,No,No,0,2.0,70,1.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
632997,API,Google,No,No,0,2.0,4,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
632988,API,Google,No,No,0,3.0,562,3.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,13.0,16.0,No
632948,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
632942,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
632940,Landing Page Submission,Google,No,No,1,5.0,1178,5.0,SMS Sent,Human Resource Management,Student,No,No,No,No,No,No,,,No
632936,Landing Page Submission,Google,No,No,1,16.0,1253,3.2,Email Link Clicked,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,16.0,19.0,No
632926,Lead Add Form,Reference,No,No,1,,1010,,,Operations Management,Working Professional,No,No,No,No,No,No,14.0,19.0,No
632908,API,Google,No,No,0,4.0,105,4.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
632896,Landing Page Submission,Organic Search,No,No,1,5.0,269,5.0,SMS Sent,Media and Advertising,Working Professional,No,No,No,No,No,No,,,Yes
632895,Landing Page Submission,Direct Traffic,No,No,0,1.0,1538,1.0,Converted to Lead,E-COMMERCE,,No,No,No,No,No,No,,,Yes
632892,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Healthcare Management,Unemployed,No,No,No,No,No,No,,,No
632880,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
632876,API,Organic Search,No,No,1,5.0,579,5.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
632870,Landing Page Submission,Google,No,No,0,4.0,257,2.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
632869,Landing Page Submission,Organic Search,No,No,0,7.0,481,2.33,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,,,Yes
632851,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
632839,Landing Page Submission,Google,No,No,1,15.0,1053,5.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
632833,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
632831,API,Google,No,No,0,2.0,122,1.0,Email Opened,,,No,No,No,No,No,No,15.0,15.0,No
632819,Landing Page Submission,Google,No,No,1,4.0,244,4.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,No
632816,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Finance Management,Working Professional,No,No,No,No,No,No,,,No
632798,API,Google,No,No,1,7.0,958,1.75,Page Visited on Website,,,No,No,No,No,No,No,,,No
632790,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
632786,Landing Page Submission,Google,No,No,1,3.0,1357,3.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,No
632772,Landing Page Submission,Direct Traffic,No,No,0,7.0,1720,2.33,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,No
632767,API,Chat,No,No,0,0.0,0,0.0,Email Bounced,Select,Unemployed,No,No,No,No,No,No,,,No
632763,Landing Page Submission,Direct Traffic,No,No,1,3.0,248,1.5,Email Opened,International Business,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
632746,API,Chat,Yes,No,0,12.0,935,4.0,Page Visited on Website,Business Administration,Unemployed,No,No,No,No,No,No,,,Yes
632733,Landing Page Submission,Google,No,No,0,5.0,161,5.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,,,No
632728,Landing Page Submission,Google,No,No,0,2.0,1095,2.0,Email Opened,Human Resource Management,,No,No,No,No,No,No,,,No
632721,API,Google,No,No,0,2.0,465,2.0,Chat Conversation,,,No,No,No,No,No,No,,,No
632702,Landing Page Submission,Organic Search,No,No,1,3.0,191,3.0,SMS Sent,Travel and Tourism,Unemployed,No,No,No,No,No,No,,,Yes
632692,Landing Page Submission,Direct Traffic,No,No,0,6.0,94,2.0,Email Opened,Finance Management,Unemployed,Yes,No,No,No,No,Yes,,,Yes
632666,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
632664,Landing Page Submission,Google,No,No,0,5.0,15,5.0,Email Link Clicked,"Banking, Investment And Insurance",,No,No,No,No,No,No,,,Yes
632660,Landing Page Submission,Direct Traffic,No,No,0,5.0,6,5.0,Page Visited on Website,Operations Management,,No,No,No,No,No,No,,,Yes
632641,Landing Page Submission,Direct Traffic,No,No,0,15.0,69,3.0,Form Submitted on Website,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,19.0,No
632629,Landing Page Submission,Direct Traffic,No,No,1,7.0,1273,7.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
632611,API,Google,No,No,1,2.0,70,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
632605,API,Google,No,No,0,1.0,192,1.0,Converted to Lead,Select,Unemployed,No,No,No,No,No,No,14.0,17.0,No
632565,Landing Page Submission,Google,No,No,0,9.0,890,9.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,No
632455,Landing Page Submission,Google,No,No,0,6.0,789,6.0,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,,,No
632439,API,Google,No,No,1,3.0,1516,3.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
632435,Landing Page Submission,Google,No,No,1,5.0,129,2.5,Form Submitted on Website,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
632433,Landing Page Submission,Google,No,No,1,5.0,251,5.0,SMS Sent,Finance Management,Working Professional,No,No,No,No,No,No,,,No
632407,Landing Page Submission,Direct Traffic,Yes,No,0,5.0,215,5.0,Page Visited on Website,IT Projects Management,,No,No,No,No,No,No,15.0,15.0,No
632387,Landing Page Submission,Google,No,No,0,3.0,26,3.0,Page Visited on Website,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
632382,API,Google,No,No,1,5.0,921,5.0,SMS Sent,Human Resource Management,Working Professional,No,No,No,No,No,No,15.0,16.0,No
632381,Landing Page Submission,Direct Traffic,No,No,0,6.0,52,2.0,Email Opened,International Business,Unemployed,No,No,No,No,No,No,,,Yes
632380,Landing Page Submission,Google,No,No,0,8.0,242,1.6,Form Submitted on Website,Human Resource Management,Unemployed,No,No,No,No,No,No,13.0,18.0,No
632374,Landing Page Submission,Direct Traffic,No,No,1,4.0,1655,1.33,SMS Sent,Business Administration,Working Professional,No,No,No,No,No,No,,,Yes
632368,API,Google,Yes,No,0,1.0,255,1.0,Email Bounced,,,No,No,No,No,No,No,,,No
632365,Landing Page Submission,Google,No,No,0,5.0,637,2.5,Email Opened,IT Projects Management,,No,No,No,No,No,No,,,No
632364,Landing Page Submission,Google,No,No,0,5.0,104,5.0,Email Opened,International Business,,No,No,No,No,No,No,,,No
632358,Landing Page Submission,Google,No,No,0,2.0,93,2.0,Form Submitted on Website,E-Business,Unemployed,No,No,No,No,No,No,,,Yes
632342,API,Google,No,No,0,2.0,41,2.0,Chat Conversation,,,No,No,No,No,No,No,,,No
632341,Landing Page Submission,Direct Traffic,No,No,0,4.0,20,4.0,Email Opened,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,Yes
632338,Landing Page Submission,Google,No,No,1,3.0,797,3.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
632323,Landing Page Submission,Organic Search,No,No,1,7.0,1074,3.5,SMS Sent,Operations Management,Working Professional,No,No,No,No,No,No,15.0,18.0,Yes
632278,Landing Page Submission,Organic Search,No,No,0,3.0,166,3.0,Converted to Lead,Retail Management,Unemployed,No,No,No,No,No,No,,,No
632269,API,Google,No,No,1,4.0,343,4.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
632263,Landing Page Submission,Google,Yes,No,0,4.0,231,4.0,SMS Sent,Finance Management,,No,No,No,No,No,No,,,No
632243,API,Chat,No,No,0,4.0,1723,4.0,Email Opened,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,13.0,15.0,No
632237,Landing Page Submission,Google,No,No,0,6.0,250,6.0,Email Opened,IT Projects Management,,No,No,No,No,No,No,,,No
632233,Landing Page Submission,Organic Search,No,No,0,3.0,24,3.0,Converted to Lead,Supply Chain Management,Student,No,No,No,No,No,No,16.0,16.0,Yes
632216,API,Google,No,No,0,10.0,16,5.0,Email Opened,,,No,No,No,No,No,No,,,No
632210,Landing Page Submission,Google,No,No,1,4.0,422,2.0,SMS Sent,Retail Management,Unemployed,No,No,No,No,No,No,,,No
632194,Landing Page Submission,Google,No,No,0,4.0,1437,4.0,Page Visited on Website,Human Resource Management,,No,No,No,No,No,No,,,No
